Unnamed: 0,Tweets,AuthorID
4628,call adam silver best commissioner sports point kind disrespectful hes one best ceos major corporation world finished watching pc impressive,116485600
159,goodness herbo benny butcher track insane,23083404
6813,uh oh,289760136
3853,2020,50811932
25,make play p,23083404
3368,repping guy,2279776304
5432,maybe post today take tomorrow phenom sports performance,368148234
3710,felt good back guys lets go brooklyn,50811932
3021,thought got lucky last time.im back ish,2279776304
1887,kids came clutch nice surprise 33rd bday clue knew design shoes scavenger hunt way confused love unicorn butterfly wolf bday vibes,42562446
968,dame l l ones feat blxst tree thomas via,267425142
3229,great start trip,2279776304
4804,biggest shocker deadline sure,116485600
1911,congrats rocking baltimore bay mic tokyo well deserved,42562446
2461,vse estitke,460116210
2079,thank honor dallas county mffls,460116210
2059,vaaaaaamooooooos increibleeeeeee,460116210
5214,imagine im commissioner day rethink leagues rules structure one proposals players can't get technicals heckling courtside fans tune hear thoughts,368148234
5244,yoooooo fg crazy lol,368148234
85,h that's,23083404
4899,oh god anyone job held accountable anymore,116485600
6882,knew,289760136
2690,man im happy dawg enjoy earned 1st many sure,448562247
4579,pretty dumb sir,116485600
1724,write hope fam enjoying restored ... brother tells us complicated past fighting thru challenges helped shape brighter future,42562446
3663,brick new york,50811932
5712,ohhhh wow reminds someone know well,811761399647059968
6833,thank,289760136
2805,lol facts,448562247
890,10 years 4,267425142
2451,este partido es el mejor que visto que nervios,460116210
5497,lol wasnt begging em simply reinforcing concept community yes already dapper investor,368148234
2058,llull,460116210
578,shoutout parkrose senior class president bemnet beni berhe beni kind everyone always helping others ensuring everyone feels included beni member parkrose executive council working school board building equity inclusion,267425142
517,trauma decontextualized within people looks like culture,267425142
6377,new youtube vid dropping today,244800486
1659,watch much watch game tonight,42562446
1950,respect,42562446
5079,cant guard,368148234
1568,fun night w fam often get interview mom new memoir thank giving us platform discuss fierce love ... f e stay tuned full convo,42562446
2558,enough haters show love appreciate,448562247
4835,rare w loser would say draymond got rare w clearly dont know winning,116485600
4785,yall knew even 4 weeks ago hell even 2 weeks ago lfg,116485600
1644,july 20 live,42562446
6003,yall got 3 point contest,244800486
383,time griffey jr sure,23083404
883,got sunday ticket log use lol,267425142
6840,yeeeeee,289760136
6749,love forever,289760136
6886,blessed,289760136
6711,definitely watched already good show,289760136
5309,vs getting started early yall got lol,368148234
4302,le grizou allez les bleus,416814339
4019,amazing race wow wish verstappen involved somehow,416814339
4793,nothing hilarious dummy thinks every single athlete dumb though dummy,116485600
6056,1 weird smell like,244800486
387,luka he's fav player,23083404
2243,guys think tiger king,460116210
3852,congrats fun guy,50811932
5811,gameday,811761399647059968
813,dame l l right one featuring lil wayne mozzy via,267425142
2948,american ... last g,448562247
1691,thank tim amazing,42562446
5152,cowboys fans expensive pain lol,368148234
4478,activate scene talk,416814339
4747,kyrie big man guard body craziest handle torch dont let go yall head,116485600
5060,cc,368148234
1954,lock,42562446
499,ready 7th all-star game would all-star pregame playlist,267425142
4684,3 fake,116485600
1927,got hey hook weekend warrior ... friend,42562446
1439,playoffs gotta,35936474
5154,haha,368148234
2069,top 4 world country 2m people feeling,460116210
6706,lmaoo cant,289760136
1332,stop,35936474
6468,whats understood shouldnt explained ...,244800486
5741,hope everyone great productive day,811761399647059968
6797,love see,289760136
6409,new ig responding comments next 30 mins,244800486
2054,bravoo,460116210
2313,good w,460116210
6,yessir great team win tonight fellas,23083404
1711,thanks changing game good,42562446
1930,excited start 2021 one januarys underrated book club selection troop 6000,42562446
1415,nicky making nillions hell fine aint goes,35936474
6195,kareem abdul-drummond merch coming soon,244800486
4974,pissed moneybagg day actually time appreciate,116485600
2905,congrats winning 2019-2020 national boys basketball player year award thats big time welcome fam,448562247
6452,woo back victory dance one time legend,244800486
3390,focused next challenge,2279776304
5731,make sure like post help get 1000 likes get free t-shirt,811761399647059968
3197,great win,2279776304
1594,congrats 13 boys 13 girls competing see y'all,42562446
3908,new york wutup,50811932
5748,currently,811761399647059968
219,tough hate vs famu though boy clicking cylinders,23083404
885,saw 8 seconds clock right,267425142
231,continued,23083404
1048,great tweet,35936474
4856,player safety,116485600
6406,subscribe youtube page dont already new content dropping weekly,244800486
2186,way come back step step,460116210
4225,way,416814339
1852,day franklin elementary new playground curry brand court props making happen relationship born community community places play good,42562446
1706,lock,42562446
194,...,23083404
2569,game 6 game 7 dunk subject change future,448562247
2522,need fact check,448562247
5640,thanks,811761399647059968
4774,next level awareness different,116485600
4285,training camp vibezzzzz,416814339
4819,love brother,116485600
1677,let's gooooooooo,42562446
5687,power positive thinking,811761399647059968
5236,joining discord soon,368148234
621,cant beat portland summertime views,267425142
3403,off-season success love dawgs,2279776304
4962,better put best defender seth,116485600
2567,keep game pure play love,448562247
172,aye miyan williams go sit somewhere hahahaha 70 house 4tds o-h ...,23083404
1645,basketball headz ...,42562446
1021,still cant believe got block three three locked,35936474
2299,un poquito tarde chapu,460116210
2857,listen,448562247
476,message right people learn hate taught love whether religion race whatever background can't allow injustices continue,23083404
1578,congrats jaidyn,42562446
3479,one step time,2279776304
471,simply best coach game argue kids,23083404
5637,yes sir thanks,811761399647059968
4246,coco deserves ... keep fighting next one,416814339
414,simply doesnt get talked enough beyond true seeing picking bad habits moment youre drafted derail career forever,23083404
3307,nobody recognises,2279776304
4165,inspiring,416814339
5716,u need 10 day u good,811761399647059968
4393,windmill shawtyyyy,416814339
5466,focused phenom sports performance,368148234
173,year 20 upon us,23083404
4740,mobley special,116485600
6047,9 one new years resolution know isnt happening,244800486
1239,u get brother,35936474
1990,chris childs,42562446
2862,president,448562247
3473,mask,2279776304
2828,"deuce go pull-ups big boy underwear help make sure little boys girls stl diapers pull-ups need please help deuce pay forward push reach goal 1,000 000 diapers",448562247
3196,laugh,2279776304
140,appreciate love that's helluva ride point come,23083404
649,wow,267425142
2963,hampton barely ... imos sheridan raised,448562247
4137,big time shot great win move,416814339
5390,facts,368148234
5747,see ya,811761399647059968
4797,bold lol,116485600
3641,happy sunday,50811932
2969,dont know partments lucas hunt,448562247
1977,voters please stay line see vote theway worth,42562446
4954,ehhhh cabo,116485600
3400,gets better 26,2279776304
1049,case ya missed ... top 5 albums year,35936474
2498,never treated poorly airline booked business travel family honor tickets weve reassigned economy class idea gave us back 20 money business ticket thank,460116210
2716,always gotta rep music lou practice check see sets apart,448562247
3622,mvp,50811932
4321,diego maradona leo messi dont deserve,416814339
3601,great vibes wine release party last night appreciate every one came last night go live 8/ 26,50811932
3760,got formula,50811932
5321,happened lol,368148234
3884,guys played one hell season fought end made houston proud,50811932
4349,lets f go,416814339
4264,lololololololololololololololololololololololololololololololololololololololololololo,416814339
5109,think 365 days ago even didnt see going like lol washington c,368148234
6392,new vlog going live tonight,244800486
4231,im done talking trash,416814339
5429,interview similar podcast unfortunately recording didnt save properly cant released piece im really mad yall wont hear standing offer join,368148234
